txn_id,customer_id,product_id,amount,currency,ts,status
t0016562,c02580,p0041,468.3,USD,2025-08-23 20:34:00,paid
t0016563,c01142,p0076,20.08,USD,2025-06-30 17:42:00,paid
t0016564,c02588,p0090,44.87,USD,2025-01-12 00:17:00,paid
t0016565,c01112,p0041,169.04,EUR,2025-02-01 16:26:00,paid
t0016566,c01960,p0005,145.56,MXN,2025-05-23 15:01:00,paid
t0016567,c02016,p0060,16.87,EUR,2025-01-31 06:55:00,paid
t0016568,c01730,p0075,34.31,USD,2025-03-18 19:23:00,refunded
t0016569,c02909,p0027,87.0,EUR,2025-04-20 14:40:00,refunded
t0016570,c02256,p0005,273.85,EUR,2025-09-28 10:04:00,paid
t0016571,c01918,p0050,194.38,EUR,2025-02-25 12:19:00,paid
t0016572,c01646,p0080,197.97,USD,2025-05-07 14:51:00,paid
t0016573,c00073,p0053,"$22,34",BRL,2025-06-26 08:05:00,paid
t0016574,c00568,p0047,13.98,EUR,2025-02-15 07:26:00,paid
t0016575,c00448,p0069,186.08,EUR,2025-08-20 07:41:00,paid
t0016576,c00113,p0040,39.33,MXN,2025-04-20 16:44:00,paid
t0016577,c03464,p0110,"$167,39",USD,2025-08-13 11:33:00,paid
t0016578,c01572,p0116,14.1,USD,2025-04-11 15:14:00,paid
t0016579,c02204,p0052,64.53,BRL,2025-06-16 22:41:00,cancelled
t0016580,c01028,p0094,87.34,MXN,2025-07-08 22:48:00,paid
t0016581,c03381,p0001,14.74,MXN,2025-07-31 15:41:00,paid
t0016582,c03448,p0048,54.75,USD,2025-04-10 15:19:00,cancelled
t0016583,c02493,p0015,192.37,MXN,2025-05-06 21:59:00,paid
t0016584,c01029,p0027,163.4,MXN,2025-02-05 10:21:00,refunded
t0016585,c01720,p0005,365.14,USD,2025-03-21 12:09:00,paid
t0016586,c01623,p0110,413.08,EUR,2025-04-29 00:21:00,paid
t0016587,c00649,p0090,31.16,EUR,2025-05-17 21:43:00,paid
t0016588,c02747,,224.3,USD,2025-02-09 20:01:00,refunded
t0016589,c00066,p0074,28.75,USD,2025-09-05 19:17:00,paid
t0016590,c00967,p0082,72.93,EUR,2025-07-22 10:49:00,paid
t0016591,c03487,p0114,30.34,MXN,2025-07-31 19:37:00,paid
t0016592,c00614,p0113,131.76,USD,2025-09-23 18:10:00,Paid
t0016593,c00168,p0054,18.34,MXN,2025-08-05 13:09:00,refunded
t0016594,c02404,p0119,8.22,USD,2025-03-09 15:20:00,paid
t0016595,c00096,p0024,26.74,USD,2025-05-07 10:36:00,refunded
t0016596,c02223,p0081,14.49,MXN,2025-06-11 11:58:00,paid
t0016597,c02132,p0035,139.11,MXN,2025-01-01 19:44:00,paid
t0016598,c01425,p0105,15.15,EUR,2025-09-11 17:18:00,paid
t0016599,c03346,p0040,50.59,BRL,2025-08-22 20:52:00,paid
t0016600,c00313,p0063,32.07,USD,2025-01-18 11:30:00,paid
t0016601,c00679,p0051,98.08,EUR,2025-04-16 12:58:00,refunded
t0016602,,p0018,25.84,BRL,2025-07-17 14:30:00,Refunded
t0016603,c02009,p0043,166.38,USD,2025-04-26 10:05:00,paid
t0016604,c02646,p0100,293.14,USD,2025-09-10 11:03:00,refunded
t0016605,c01635,p0010,31.5,USD,2025-01-21 20:35:00,paid
t0016606,c01588,p0020,22.6,EUR,2025-08-02 21:00:00,paid
t0016607,c03112,p0005,113.24,USD,2025-02-17 20:29:00,refunded
t0016608,c00425,p0037,27.41,USD,2025-02-14 22:16:00,paid
t0016609,c01258,p0058,203.26,USD,2025-03-14 14:48:00,refunded
t0016610,c01020,p0081,17.03,USD,2025-02-07 19:28:00,paid
t0016611,c00364,p0070,171.17,EUR,2025-03-24 15:55:00,paid
t0016612,c00597,p0071,42.13,USD,2025-09-18 10:15:00,paid
t0016613,c03093,p0044,30.39,USD,2025-01-08 20:20:00,paid
t0016614,c01291,p0067,214.11,EUR,2025-01-29 09:56:00,refunded
t0016615,c02294,p0010,8.98,EUR,2025-09-10 14:00:00,paid
t0016616,c01605,p0022,152.06,EUR,2025-02-08 20:28:00,Refunded
t0016617,c01571,p0010,28.49,EUR,2025-07-05 21:11:00,paid
t0016618,c03139,p0040,64.81,USD,2025-03-03 10:32:00,cancelled
t0016619,c01939,p0058,565.72,MXN,2025-03-05 08:24:00,paid
t0016620,c02257,p0079,11.01,USD,2025-03-20 14:00:00,paid
t0016621,c03109,p0003,23.61,USD,2025-06-14 12:55:00,paid
t0016622,c01537,p0092,15.94,USD,2025-09-23 03:38:00,cancelled
t0016623,c03055,p0026,15.49,USD,2025-07-11 11:18:00,paid
t0016624,c00915,p0089,38.29,EUR,2025-01-09 14:11:00,paid
t0016625,c01504,p0080,289.41,EUR,2025-09-07 12:02:00,paid
t0016626,c01370,p0072,290.22,USD,2025-07-15 21:14:00,paid
t0016627,c00324,p0050,344.3,EUR,2025-07-24 23:04:00,paid
t0016628,c00815,p0060,7.61,USD,2025-02-28 20:32:00,Paid
t0016629,c01509,p0046,44.55,EUR,2025-05-29 11:55:00,paid
t0016630,c00939,p0084,274.14,USD,2025-07-28 19:24:00,refunded
t0016631,c00430,p0087,12.9,USD,2025-03-21 19:54:00,Paid
t0016632,c02790,p0038,"€103,01",BRL,2025-03-12 11:12:00,paid
t0016633,c02311,p0105,€24.81,USD,2025-02-14 10:41:00,refunded
t0016634,c00891,p0024,40.33,USD,2025-02-05 20:35:00,paid
t0016635,c02422,p0071,71.68,USD,2025-05-17 11:17:00,paid
t0016636,c03194,p0004,98.37,BRL,2025-04-22 18:52:00,paid
t0016637,c00230,p0086,77.2,MXN,2025-08-09 13:56:00,refunded
t0016638,c01058,p0068,59.66,EUR,2025-04-29 22:43:00,refunded
t0016639,c03021,p0041,207.22,USD,2025-02-07 17:43:00,paid
t0016640,c03356,p0104,74.68,USD,2025-08-28 18:14:00,Paid
t0016641,c00757,p0107,99.28,USD,2025-09-02 06:39:00,
t0016642,c01168,p0101,154.62,USD,2025-01-17 19:59:00,paid
t0016643,c00038,p0028,92.17,USD,2025-07-01 02:15:00,paid
t0016644,c01516,p0096,20.0,EUR,2025-01-03 10:03:00,paid
t0016645,c00608,p0101,212.36,USD,2025-06-25 10:36:00,paid
t0016646,c00197,p0054,51.9,USD,2025-09-19 17:05:00,paid
t0016647,c02856,p0019,82.08,USD,2025-05-28 18:19:00,cancelled
t0016648,c00525,p0105,36.15,USD,2025-02-13 13:16:00,paid
t0016649,c02721,p0025,42.47,USD,2025-02-21 13:22:00,Refunded
t0016650,c00894,p0031,96.07,EUR,2025-07-24 10:07:00,paid
t0016651,c02848,p0017,18.25,USD,2025-01-12 15:18:00,cancelled
t0016652,c01891,p0010,493.14,USD,2025-07-29 13:22:00,paid
t0016653,c01205,p0103,$28.79,EUR,2025-05-25 06:35:00,paid
t0016654,c02328,p0083,5.87,USD,2025-04-30 11:13:00,paid
t0016655,c02791,p0078,360.0,USD,2025-08-04 13:58:00,refunded
t0016656,c03381,p0059,200.36,EUR,2025-03-03 21:27:00,paid
t0016657,c02987,p0100,177.35,EUR,2025-03-18 13:10:00,paid
t0016658,c02223,p0103,12.2,MXN,2025-09-25 15:07:00,refunded
t0016659,c03021,p0050,324.66,USD,2025-09-09 10:54:00,paid
t0016660,c02451,p0035,112.16,USD,2025-04-18 13:35:00,paid
t0016661,c01327,p0099,417.83,MXN,2025-07-20 09:48:00,paid
t0016662,c02375,p0004,15.35,USD,2025-07-06 12:58:00,Refunded
t0016663,c02576,p0076,58.72,EUR,2025-03-05 19:04:00,Refunded
t0016664,c01812,p0101,238.41,USD,2025-01-23 20:54:00,paid
t0016665,c03131,p0070,118.74,EUR,2025-07-05 09:45:00,refunded
t0016666,c02182,p0027,187.66,MXN,2025-07-08 20:40:00,paid
t0016667,c00909,p0027,66.3,EUR,2025-05-06 12:20:00,PAID
t0016668,c02422,p0081,11.14,EUR,2025-02-28 00:59:00,refunded
t0016669,c00035,p0021,90.49,EUR,2025-03-29 13:33:00,paid
t0016670,c01202,p0110,400.07,USD,2025-06-15 18:14:00,paid
t0016671,c01812,p0040,81.63,USD,2025-04-28 22:52:00,paid
t0016672,c02673,p0120,45.53,USD,2025-03-26 01:30:00,paid
t0016673,c00336,p0084,323.77,USD,2025-08-07 19:18:00,paid
t0016674,c03182,p0086,17.11,USD,2025-08-21 12:32:00,paid
t0016675,c02669,p0068,25.3,EUR,2025-03-25 23:21:00,cancelled
t0016676,c00067,p0078,€225.7,USD,2025-09-09 07:06:00,paid
t0016677,c01274,p0059,94.77,MXN,2025-08-07 21:11:00,paid
t0016678,c00741,p0025,50.56,USD,2025-06-18 16:29:00,paid
t0016679,c01091,p0009,86.86,MXN,2025-05-24 08:05:00,paid
t0016680,c01179,p0013,19.13,USD,2025-08-26 07:44:00,Refunded
t0016681,c01653,p0012,46.86,USD,2025-04-09 21:23:00,paid
t0016682,c01186,p0005,195.46,MXN,2025-02-27 10:11:00,paid
t0016683,c00166,p0018,27.34,USD,2025-01-04 13:28:00,paid
t0016684,c00175,p0034,91.89,BRL,2025-07-18 03:19:00,paid
t0016685,c00483,p0113,130.89,EUR,2025-08-27 07:31:00,paid
t0016686,c02785,p0093,42.18,USD,2025-03-12 20:34:00,paid
t0016687,c00737,p0081,16.17,USD,2025-05-07 11:04:00,paid
t0016688,c00385,p0010,21.85,USD,2025-07-07 22:07:00,paid
t0016689,c02067,p0117,49.29,EUR,2025-04-16 15:09:00,paid
t0016690,c00537,p0045,26.14,MXN,2025-02-18 18:03:00,Paid
t0016691,c00168,p0109,14.2,MXN,2025-07-07 11:50:00,refunded
t0016692,c02560,p0100,219.46,BRL,2025-06-08 10:23:00,refunded
t0016693,c00727,p0012,23.48,USD,2025-07-04 19:51:00,paid
t0016694,c01981,p0061,58.28,USD,2025-01-25 14:55:00,paid
t0016695,c02330,p0087,42.57,USD,2025-02-19 01:54:00,paid
t0016696,c00193,p0003,41.19,MXN,2025-09-26 06:55:00,paid
t0016697,c00611,p0099,180.24,USD,2025-04-26 19:37:00,PAID
t0016698,c01635,p0083,19.07,BRL,2025-03-30 19:25:00,refunded
t0016699,c03088,p0029,102.18,USD,2025-05-30 10:47:00,refunded
t0016700,c00389,p0015,191.95,USD,2025-02-22 21:35:00,paid
t0016701,c01596,p0044,30.68,EUR,2025-03-11 19:31:00,Paid
t0016702,c01297,p0021,79.11,BRL,2025-03-23 09:53:00,Refunded
t0016703,c02687,p0092,43.46,USD,2025-07-17 10:54:00,paid
t0016704,c01755,p0085,19.59,USD,2025-08-22 12:17:00,paid
t0016705,c01829,p0045,28.78,USD,2025-02-26 19:07:00,paid
t0016706,c01297,p0039,86.63,EUR,2025-04-13 19:47:00,paid
t0016707,c01308,p0031,154.29,EUR,2025-02-21 21:59:00,paid
t0016708,c01417,p0111,12.5,BRL,2025-05-03 09:37:00,Paid
t0016709,c02879,p0028,49.02,EUR,2025-04-22 21:22:00,paid
t0016710,c00319,p0072,104.79,USD,2025-04-05 08:50:00,Refunded
t0016711,c01338,p0047,5.62,USD,2025-02-27 22:32:00,paid
t0016712,c01495,p0110,188.41,EUR,2025-04-18 12:21:00,paid
t0016713,c01556,p0069,393.18,USD,2025-04-04 20:40:00,paid
t0016714,c02589,p0013,21.08,USD,2025-08-06 20:16:00,refunded
t0016715,c00478,p0102,99.34,USD,2025-01-20 14:34:00,refunded
t0016716,c02959,p0022,286.56,MXN,2025-03-26 11:09:00,paid
t0016717,c01754,p0111,50.52,USD,2025-08-09 11:03:00,paid
t0016718,c01998,p0065,12.11,BRL,2025-09-03 19:47:00,paid
t0016719,c01308,p0090,31.42,BRL,2025-01-16 19:17:00,paid
t0016720,c00306,p0028,24.46,BRL,2025-08-18 11:48:00,refunded
t0016721,c03363,p0052,43.9,USD,2025-06-18 19:35:00,paid
t0016722,c02900,p0027,457.47,USD,2025-06-06 20:23:00,paid
t0016723,c02370,p0056,60.13,USD,2025-08-30 16:56:00,paid
t0016724,c03428,p0101,"$142,15",USD,2025-04-09 18:13:00,paid
t0016725,c00723,p0043,158.96,EUR,2025-09-05 21:41:00,paid
t0016726,c01640,p0018,58.52,USD,2025-04-29 10:18:00,refunded
t0016727,c00802,p0036,86.84,USD,2025-02-07 22:16:00,paid
t0016728,c01846,p0074,"$68,25",EUR,2025-09-10 11:17:00,refunded
t0016729,c01665,p0077,69.09,USD,2025-08-10 12:54:00,PAID
t0016730,c02158,p0013,20.13,EUR,2025-02-14 12:16:00,paid
t0016731,c02749,p0081,132.7,EUR,2025-03-20 11:55:00,paid
t0016732,c01187,p0054,39.25,EUR,2025-02-27 10:34:00,Refunded
t0016733,c03095,p0089,$26.39,MXN,2025-08-22 12:23:00,paid
t0016734,c01977,p0033,248.27,USD,2025-03-15 13:23:00,Paid
t0016735,c01102,p0058,117.09,USD,2025-09-18 22:18:00,paid
t0016736,c00655,p0120,"$41,17",USD,2025-03-08 21:16:00,paid
t0016737,c01242,p0058,687.64,USD,2025-01-21 17:27:00,Refunded
t0016738,c01274,p0004,72.03,USD,2025-08-04 13:33:00,refunded
t0016739,c00764,p0106,30.86,BRL,2025-04-20 19:01:00,refunded
t0016740,c02592,p0022,403.14,MXN,2025-01-28 12:40:00,paid
t0016741,c03166,p0062,9.23,USD,2025-01-13 00:02:00,paid
t0016742,c00632,p0017,41.2,USD,2025-09-06 21:40:00,cancelled
t0016743,c01597,p0072,724.07,USD,2025-04-22 13:27:00,cancelled
t0016744,c03188,p0115,"$169,0",EUR,2025-03-18 17:16:00,paid
t0016745,c02444,p0039,29.26,USD,2025-02-04 21:49:00,paid
t0016746,c01004,p0119,$20.03,MXN,2025-04-21 16:00:00,paid
t0016747,c00603,p0030,240.93,EUR,2025-09-03 21:46:00,refunded
t0016748,c02828,p0060,14.22,MXN,2025-07-17 14:28:00,paid
t0016749,c00150,p0117,16.28,MXN,2025-09-05 00:06:00,paid
t0016750,c01698,p0008,34.59,MXN,2025-04-23 08:00:00,paid
t0016751,c02303,p0001,21.38,USD,2025-09-17 12:15:00,cancelled
t0016752,c01744,p0097,103.83,USD,2025-07-04 09:08:00,paid
t0016753,c00461,p0063,23.57,USD,2025-05-30 03:10:00,paid
t0016754,c03341,p0071,90.65,BRL,2025-05-14 10:47:00,paid
t0016755,c02224,p0109,27.32,USD,2025-01-01 13:04:00,paid
t0016756,c01404,p0111,13.47,USD,2025-05-05 16:46:00,paid
t0016757,c00606,p0012,128.27,MXN,2025-08-14 21:20:00,paid
t0016758,c01754,p0020,25.67,USD,2025-04-24 20:13:00,paid
t0016759,c02660,p0091,94.44,USD,2025-07-04 18:14:00,cancelled
t0016760,c01908,p0073,195.17,EUR,2025-02-10 14:36:00,paid
t0016761,c00254,p0048,37.94,USD,2025-05-13 21:44:00,paid
t0016762,c03015,p0096,35.72,EUR,2025-03-01 10:57:00,paid
t0016763,c01501,p0091,77.95,BRL,2025-05-13 00:44:00,paid
t0016764,c00364,p0103,13.64,USD,2025-07-19 22:11:00,paid
t0016765,c02066,p0077,45.39,USD,2025-01-15 21:47:00,refunded
t0016766,c02991,p0029,107.81,EUR,2025-08-04 21:21:00,paid
t0016767,c00409,p0063,7.9,USD,2025-08-20 03:23:00,paid
t0016768,c02188,p0034,30.14,USD,2025-05-07 17:00:00,paid
t0016769,c00775,p0035,104.45,BRL,2025-07-05 21:39:00,refunded
t0016770,c02772,p0108,53.11,USD,2025-06-09 10:53:00,Paid
t0016771,c02927,p0073,120.33,EUR,2025-09-09 16:52:00,refunded
t0016772,c01470,p0003,13.78,USD,2025-08-19 22:59:00,paid
t0016773,c00550,p0001,18.92,USD,2025-01-07 11:18:00,paid
t0016774,c01647,p0011,234.95,EUR,2025-05-12 13:26:00,paid
t0016775,c01248,p0047,40.26,USD,2025-07-30 07:37:00,paid
t0016776,c02262,p0054,25.97,USD,2025-08-22 14:16:00,paid
t0016777,c03202,p0082,87.11,EUR,2025-08-04 13:19:00,paid
t0016778,c03115,p0005,346.08,EUR,2025-08-13 10:11:00,paid
t0016779,c01130,p0105,46.87,USD,2025-03-15 22:02:00,refunded
t0016780,c02740,p0016,335.24,MXN,2025-01-31 18:38:00,refunded
t0016781,c00489,p0118,180.77,MXN,2025-03-25 13:37:00,paid
t0016782,c00740,p0111,14.53,MXN,2025-08-19 20:31:00,paid
t0016783,c02146,p0088,35.17,EUR,2025-01-13 23:48:00,cancelled
t0016784,c00488,p0112,162.51,BRL,2025-04-07 09:37:00,paid
t0016785,c01006,p0105,32.6,EUR,2025-01-21 12:53:00,refunded
t0016786,c03028,p0026,$43.26,EUR,2025-06-03 11:20:00,paid
t0016787,c01896,p0062,22.6,USD,2025-01-10 09:11:00,paid
t0016788,c00035,p0077,47.07,EUR,2025-02-25 15:30:00,paid
t0016789,c02361,p0120,31.78,USD,2025-07-25 16:38:00,paid
t0016790,c01304,p0061,40.78,MXN,2025-02-18 23:12:00,paid
t0016791,c01445,p0098,55.75,MXN,2025-05-27 12:17:00,paid
t0016792,c00857,p0043,171.58,USD,2025-02-18 10:07:00,Paid
t0016793,c01690,p0036,29.9,BRL,2025-09-07 10:42:00,Paid
t0016794,c01762,p0043,186.89,USD,2025-02-18 19:14:00,PAID
t0016795,c00865,p0014,21.05,USD,2025-04-06 15:44:00,cancelled
t0016796,c02054,p0029,34.53,EUR,2025-04-15 22:01:00,paid
t0016797,c02451,p0035,70.97,EUR,2025-02-04 09:41:00,refunded
t0016798,c00590,p0109,6.59,USD,2025-02-06 11:18:00,paid
t0016799,c02541,p0036,23.55,USD,2025-01-15 19:28:00,refunded
t0016800,c01244,p0101,258.44,EUR,2025-03-21 11:58:00,paid
t0016801,c01389,p0007,139.3,MXN,2025-07-16 15:52:00,paid
t0016802,c02671,p0076,16.53,BRL,2025-02-19 22:01:00,paid
t0016803,c01055,p0056,29.8,EUR,2025-09-16 21:10:00,Refunded
t0016804,c03308,p0057,199.92,USD,2025-04-26 13:31:00,paid
t0016805,c00043,p0078,96.03,USD,2025-01-06 18:20:00,paid
t0016806,c01367,p0043,183.28,EUR,2025-02-25 10:44:00,cancelled
t0016807,c01217,p0024,40.06,EUR,2025-08-15 10:33:00,paid
t0016808,c02589,p0026,12.38,USD,2025-09-21 10:59:00,paid
t0016809,c00238,p0077,13.66,EUR,2025-02-18 00:55:00,paid
t0016810,c00987,p0020,€28.67,USD,2025-03-07 23:37:00,paid
t0016811,c02291,p0026,27.06,EUR,2025-06-09 20:26:00,paid
t0016812,c00523,p0020,29.08,EUR,2025-01-07 21:42:00,paid
t0016813,c02478,p0089,28.01,USD,2025-07-12 21:37:00,paid
t0016814,c00490,p0079,$18.68,USD,2025-06-12 11:11:00,refunded
t0016815,c02380,p0044,28.52,USD,2025-07-03 21:44:00,paid
t0016816,c00209,p0100,201.17,USD,2025-05-30 21:06:00,paid
t0016817,c02626,p0094,93.38,MXN,2025-08-23 16:56:00,paid
t0016818,c02328,p0050,183.79,EUR,2025-06-12 16:11:00,paid
t0016819,c00983,p0027,252.76,EUR,2025-07-16 06:23:00,refunded
t0016820,c01526,p0095,101.03,EUR,2025-03-12 13:04:00,paid
t0016821,c02841,p0053,115.51,USD,2025-06-27 07:15:00,paid
t0016822,c00776,p0110,242.1,USD,2025-09-21 14:35:00,paid
t0016823,c02433,p0115,98.07,EUR,2025-07-28 22:24:00,Paid
t0016824,c01564,p0034,125.11,USD,2025-03-05 18:06:00,paid
t0016825,c00814,p0046,58.96,USD,2025-07-03 19:18:00,Paid
t0016826,c00825,p0076,51.44,USD,2025-07-31 20:11:00,Paid
t0016827,c02340,p0012,121.34,USD,2025-04-21 21:45:00,refunded
t0016828,c01524,p0110,95.42,USD,2025-08-31 20:31:00,paid
t0016829,c03117,p0086,31.32,EUR,2025-07-23 19:32:00,refunded
t0016830,c01168,p0052,143.02,USD,2025-09-01 10:28:00,refunded
t0016831,c00956,p0038,191.81,EUR,2025-03-22 13:47:00,paid
t0016832,c01471,p0098,49.07,USD,2025-07-23 11:59:00,paid
t0016833,c00483,p0039,"$73,15",USD,2025-01-30 19:23:00,refunded
t0016834,c00467,p0041,$126.56,MXN,2025-03-30 20:45:00,cancelled
t0016835,c03217,p0078,92.31,USD,2025-05-02 20:27:00,refunded
t0016836,c01241,p0099,175.54,USD,2025-04-30 12:13:00,paid
t0016837,c00950,p0085,28.32,EUR,2025-09-29 21:45:00,paid
t0016838,c01565,p0072,109.53,USD,2025-08-12 14:55:00,paid
t0016839,c03112,p0114,"$50,05",EUR,2025-06-18 13:58:00,refunded
t0016840,c03086,p0070,168.74,USD,2025-05-06 22:27:00,Paid
t0016841,c01305,p0120,54.34,EUR,2025-08-04 19:07:00,paid
t0016842,c02471,p0031,164.85,USD,2025-05-03 16:53:00,refunded
t0016843,c01606,p0013,30.9,USD,2025-04-23 14:59:00,paid
t0016844,c02810,p0008,29.08,EUR,2025-06-09 20:27:00,paid
t0016845,c02831,p0078,113.05,EUR,2025-04-14 13:06:00,PAID
t0016846,c02527,p0016,736.06,USD,2025-09-25 09:11:00,paid
t0016847,c01248,p0073,€139.95,MXN,2025-04-12 00:09:00,paid
t0016848,c01173,p0095,20.26,USD,2025-02-04 00:01:00,cancelled
t0016849,c00302,p0072,187.3,USD,2025-03-09 20:21:00,paid
t0016850,c03445,p0117,66.21,USD,2025-02-04 20:28:00,paid
t0016851,c03330,p0052,€54.86,MXN,2025-06-08 21:49:00,paid
t0016852,c03412,p0056,33.47,USD,2025-02-27 18:52:00,refunded
t0016853,c01385,p0060,15.4,USD,2025-08-26 11:54:00,refunded
t0016854,c01278,p0039,95.95,USD,2025-03-05 19:11:00,refunded
t0016855,c00363,p0081,20.25,USD,2025-03-15 18:24:00,paid
t0016856,c00282,p0107,76.14,USD,2025-02-04 12:18:00,cancelled
t0016857,c02678,p0104,73.54,USD,2025-01-28 11:35:00,refunded
t0016858,c03266,p0092,57.76,EUR,2025-07-28 19:14:00,cancelled
t0016859,c00844,p0065,13.06,USD,2025-06-26 14:57:00,Refunded
t0016860,c02162,p0033,326.91,MXN,2025-01-28 21:08:00,paid
t0016861,c02494,p0016,195.71,USD,2025-08-01 19:32:00,paid
t0016862,c03424,p0041,415.47,EUR,2025-04-06 19:20:00,paid
t0016863,c01345,p0104,86.33,EUR,2025-01-08 19:32:00,PAID
t0016864,c01754,p0048,43.89,EUR,2025-06-16 15:57:00,paid
t0016865,c02968,p0050,82.12,USD,2025-07-17 12:49:00,refunded
t0016866,c00581,p0095,23.2,EUR,2025-02-13 13:59:00,paid
t0016867,c02917,p0092,41.12,BRL,2025-09-13 11:48:00,paid
t0016868,c02063,p0067,172.57,BRL,2025-06-16 21:58:00,paid
t0016869,c00442,p0120,84.78,USD,2025-05-19 10:16:00,paid
t0016870,c03446,p0038,282.91,BRL,2025-08-23 19:07:00,paid
t0016871,c02007,p0070,62.1,USD,2025-01-01 15:25:00,paid
t0016872,c02059,p0070,44.5,EUR,2025-03-28 13:29:00,paid
t0016873,c01323,p0019,36.46,USD,2025-06-28 13:08:00,paid
t0016874,c00973,p0033,192.51,MXN,2025-04-15 19:51:00,paid
t0016875,c01184,p0108,36.92,USD,2025-05-08 10:28:00,paid
t0016876,c02507,p0018,63.69,USD,2025-01-13 12:28:00,paid
t0016877,c01732,p0083,27.46,USD,2025-06-29 19:14:00,cancelled
t0016878,c01680,p0019,189.0,USD,2025-01-17 19:12:00,cancelled
t0016879,c00156,p0082,26.86,USD,2025-03-02 13:23:00,refunded
t0016880,c00102,p0067,244.1,USD,2025-04-20 13:23:00,PAID
t0016881,c03428,p0109,29.63,USD,2025-05-10 08:42:00,paid
t0016882,c00405,p0052,51.76,EUR,2025-04-13 18:25:00,paid
t0016883,c02774,p0006,81.5,BRL,2025-02-10 20:44:00,paid
t0016884,c02234,p0057,291.47,USD,2025-06-13 09:40:00,paid
t0016885,c01895,p0007,122.35,EUR,2025-05-22 10:56:00,paid
t0016886,c02140,p0101,285.11,MXN,2025-04-11 07:31:00,paid
t0016887,c00824,p0030,264.61,MXN,2025-04-23 22:07:00,paid
t0016888,c02435,p0093,51.18,USD,2025-07-17 11:50:00,paid
t0016889,c00895,p0089,23.92,MXN,2025-07-13 11:51:00,paid
t0016890,c02266,p0024,19.94,USD,2025-04-27 14:02:00,Paid
t0016891,c02287,p0062,14.5,EUR,2025-05-13 10:24:00,paid
t0016892,c02465,p0057,136.74,USD,2025-03-26 11:07:00,refunded
t0016893,c02016,p0058,235.1,USD,2025-09-03 23:27:00,Paid
t0016894,c03268,p0039,268.4,MXN,2025-04-17 20:21:00,Paid
t0016895,c01496,p0078,258.22,BRL,2025-09-11 08:50:00,paid
t0016896,c02398,p0092,47.35,USD,2025-06-09 16:13:00,refunded
t0016897,c00605,p0059,"€133,01",USD,2025-01-18 20:21:00,paid
t0016898,c00291,p0091,273.51,EUR,2025-02-18 14:29:00,paid
t0016899,c01627,p0002,112.55,EUR,2025-04-08 06:24:00,paid
t0016900,c02749,p0104,139.78,EUR,2025-09-19 21:47:00,paid
t0016901,c02245,p0075,22.51,BRL,2025-09-30 05:27:00,paid
t0016902,c03146,p0095,14.12,USD,2025-06-03 12:10:00,paid
t0016903,c01134,p0055,$129.95,USD,2025-02-08 12:54:00,paid
t0016904,c00185,p0031,67.43,EUR,2025-06-08 11:04:00,refunded
t0016905,c00745,p0052,68.46,MXN,2025-05-11 09:00:00,cancelled
t0016906,c01786,p0066,140.95,EUR,2025-09-22 21:28:00,paid
t0016907,c02548,p0091,104.0,USD,2025-04-24 07:46:00,paid
t0016908,c01301,p0089,23.11,MXN,2025-02-02 10:32:00,cancelled
t0016909,c01836,p0103,18.19,EUR,2025-04-14 12:43:00,paid
t0016910,c01960,p0059,181.27,USD,2025-03-26 10:55:00,
t0016911,c02089,p0038,233.89,USD,2025-03-09 11:12:00,cancelled
t0016912,c01588,p0079,13.75,USD,2025-01-23 13:41:00,paid
t0016913,c02900,p0012,"$101,96",EUR,2025-07-06 15:43:00,paid
t0016914,c00591,p0093,"44,38",USD,2025-04-03 06:28:00,paid
t0016915,c00531,p0041,397.92,USD,2025-05-01 18:35:00,refunded
t0016916,c00228,p0106,20.15,USD,2025-09-04 11:08:00,paid
t0016917,c02940,p0072,185.07,USD,2025-09-24 08:15:00,paid
t0016918,c02119,p0011,466.93,USD,2025-06-08 12:39:00,paid
t0016919,c01224,p0078,294.48,USD,2025-04-09 22:35:00,refunded
t0016920,c02764,p0082,82.58,USD,2025-06-29 11:55:00,paid
t0016921,c02182,p0042,50.34,EUR,2025-08-08 21:43:00,paid
t0016922,c00940,p0118,305.54,USD,2025-01-30 21:44:00,paid
t0016923,c03225,p0023,18.0,BRL,2025-06-24 07:48:00,paid
t0016924,c00249,p0079,"$27,17",EUR,2025-07-19 00:40:00,paid
t0016925,c02609,p0025,33.8,USD,2025-07-16 19:53:00,paid
t0016926,c01085,p0004,97.96,EUR,2025-03-31 19:22:00,paid
t0016927,c00744,p0058,163.01,BRL,2025-05-18 06:05:00,refunded
t0016928,c02481,p0033,106.59,USD,2025-05-20 20:56:00,Refunded
t0016929,c01973,p0037,21.1,USD,2025-03-16 12:17:00,paid
t0016930,c01758,p0022,361.8,EUR,2025-09-26 19:28:00,cancelled
t0016931,c02169,p0001,16.79,USD,2025-01-12 09:50:00,refunded
t0016932,c02630,p0030,158.32,USD,2025-01-12 14:45:00,paid
t0016933,c00377,p0061,51.22,MXN,2025-08-18 23:05:00,paid
t0016934,c00912,p0095,26.84,BRL,2025-03-27 22:34:00,refunded
t0016935,c00136,p0061,27.95,USD,2025-07-08 11:02:00,refunded
t0016936,c00275,p0020,28.53,EUR,2025-05-14 09:52:00,refunded
t0016937,c03106,p0028,28.9,USD,2025-09-23 21:55:00,cancelled
t0016938,c01162,p0074,58.25,MXN,2025-03-24 20:28:00,paid
